timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,IdleTime,Connect
1677395353951,394,Demo Saucedemo Home Page,200,OK,User Group 1-2,text,true,,3152,122,41,41,https://www.saucedemo.com//,,394,0,268
1677395353943,409,Demo Saucedemo Home Page,200,OK,User Group 1-1,text,true,,3152,122,41,41,https://www.saucedemo.com//,,409,0,313
1677395353971,431,Demo Saucedemo Home Page,200,OK,User Group 1-4,text,true,,3152,122,45,45,https://www.saucedemo.com//,,431,0,348
1677395353981,454,Demo Saucedemo Home Page,200,OK,User Group 1-5,text,true,,3151,122,47,47,https://www.saucedemo.com//,,454,0,345
1677395354000,484,Demo Saucedemo Home Page,200,OK,User Group 1-7,text,true,,3152,122,51,51,https://www.saucedemo.com//,,484,0,337
1677395354020,470,Demo Saucedemo Home Page,200,OK,User Group 1-9,text,true,,3151,122,50,50,https://www.saucedemo.com//,,469,0,315
1677395354050,492,Demo Saucedemo Home Page,200,OK,User Group 1-12,text,true,,3151,122,55,55,https://www.saucedemo.com//,,492,0,296
1677395354030,513,Demo Saucedemo Home Page,200,OK,User Group 1-10,text,true,,3151,122,54,54,https://www.saucedemo.com//,,513,0,315
1677395354040,516,Demo Saucedemo Home Page,200,OK,User Group 1-11,text,true,,3151,122,54,54,https://www.saucedemo.com//,,516,0,302
1677395354090,477,Demo Saucedemo Home Page,200,OK,User Group 1-16,text,true,,3151,122,53,53,https://www.saucedemo.com//,,477,0,374
1677395354071,496,Demo Saucedemo Home Page,200,OK,User Group 1-14,text,true,,3152,122,53,53,https://www.saucedemo.com//,,496,0,384
1677395353961,607,Demo Saucedemo Home Page,200,OK,User Group 1-3,text,true,,3151,122,53,53,https://www.saucedemo.com//,,607,0,376
1677395354010,558,Demo Saucedemo Home Page,200,OK,User Group 1-8,text,true,,3151,122,50,50,https://www.saucedemo.com//,,558,0,349
1677395353991,577,Demo Saucedemo Home Page,200,OK,User Group 1-6,text,true,,3151,122,50,50,https://www.saucedemo.com//,,577,0,361
